URL;Image;Retailer;Brand;Product Name;Caliber;Price
/p/sellier-bellot/9-mm-luger-vollmantel-8-0g-124grs/65187?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p65187_ha.jpg;Frankonia;Sellier & Bellot;9 mm Luger Vollmantel 8,0g/124grs.;9mm Luger;20,90
/p/magtech/9-mm-luger-vollmantel-8-0g-124grs/144801?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p144801_ha_v1.jpg;Frankonia;Magtech;9 mm Luger Vollmantel 8,0g/124grs.;9mm Luger;23,00
/p/sellier-bellot/357-mag-teilmantel-10-2-158grs/64195?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p64195_ha.jpg;Frankonia;Sellier & Bellot;.357 Mag. Teilmantel 10,2/158grs.;.357 Magnum;31,30
/p/geco/9-mm-luger-blei-rk-verkupfert-8-0g-124grs/177672?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p177672_ha_v1.jpg;Frankonia;Geco;9 mm Luger Blei Rk verkupfert 8,0g/124grs.;9mm Luger;23,80
/p/sellier-bellot/38-spec-vollmantel-10-24g-158grs/64193?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p64193_ha.jpg;Frankonia;Sellier & Bellot;.38 Spec. Vollmantel 10,24g/158grs.;.38 Special;28,60
/p/magtech/38-special-vollmatel-flachkopf-8-1g-125grs/144848?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p144848_ha_v1.jpg;Frankonia;Magtech;.38 Special Vollmatel Flachkopf 8,1g/125grs.;.38 Special;29,90
/p/magtech/38-special-tlm-hp-revolverpatronen-10-2g-158grs/144841?page=1&navCategoryId=63318;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p144841_ha_v1.jpg;Frankonia;Magtech;.38 Special Tlm.-HP Revolverpatronen 10,2g/158grs.;.38 Special;33,60
/p/sellier-bellot/308-win-vollmantel-9-5g-147grs/114463?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p114463_ha_v1.jpg;Frankonia;Sellier & Bellot;.308 Win. Vollmantel 9,5g/147grs.;.308 Winchester;45,00
/p/sellier-bellot/223-rem-vlm-bt-3-6g-55grs/186962?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p186962_ha.jpg;Frankonia;Sellier & Bellot;.223 Rem. Vlm BT 3,6g/55grs.;.223 Remington;58,99
/p/sellier-bellot/308-win-screen-ammo-scr-zink-8-0g-124grs/2002604?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p2002604_ha_v1.jpg;Frankonia;Sellier & Bellot;.308 Win. Screen-Ammo SCR Zink 8,0g/124grs.;.308 Winchester;49,99
/p/ggg/223-rem-vlm-bt-3-6g-55grs/195335?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p195335_ha_v1.jpg;Frankonia;GGG;.223 Rem. Vlm BT 3,6g/55grs.;.223 Remington;30,00
/p/sellier-bellot/7-62x39-vollmantel-8-0g-124grs/129436?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p129436_ha.jpg;Frankonia;Sellier & Bellot;7,62x39 Vollmantel 8,0g/124grs.;7,62x39;34,70
/p/sellier-bellot/223-rem-vollmantel-4-5g-69grs/2010788?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2010788_ha_v1.jpg;Frankonia;Sellier & Bellot;.223 Rem. Vollmantel 4,5g/69grs.;.223 Remington;59,99
/p/sellier-bellot/308-win-vollmantel-8-0g-124grs/171318?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p171318_ha.jpg;Frankonia;Sellier & Bellot;.308 Win. Vollmantel 8,0g/124grs.;.308 Winchester;46,99
/p/topshot-competition/308-win-vlm-bt-9-6g-148grs/171545?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p171545_ha_v1.jpg;Frankonia;TOPSHOT Competition;.308 Win. Vlm BT 9,6g/148grs.;.308 Winchester;48,99
/p/hornady/308-win-match-bthp-10-9g-168grs/176867?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p176867_ha_v2.jpg;Frankonia;Hornady;.308 Win. Match BTHP 10,9g/168grs.;.308 Winchester;77,99
/p/topshot-competition/223-rem-vlm-bt-3-6g-55grs/160512?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p160512_ha_v1.jpg;Frankonia;TOPSHOT Competition;.223 Rem. Vlm BT 3,6g/55grs.;.223 Remington;60,50
/p/geco/6-5-creedmoor-target-hp-8-4g-130grs/2010038?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2010038_ha_v2.jpg;Frankonia;Geco;6,5 Creedmoor Target HP 8,4g/130grs.;6,5 Creedmoor;76,99
/p/hornady/223-rem-match-bthp-3-4g-52grs/171554?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p171554_ha_v1.jpg;Frankonia;Hornady;.223 Rem. Match BTHP 3,4g/52grs.;.223 Remington;57,99
/p/hornady/6-5-creedmoor-eld-match-9-1g-140grs/192817?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p192817_ha.jpg;Frankonia;Hornady;6,5 Creedmoor ELD Match 9,1g/140grs.;6,5 Creedmoor;43,99
/p/federal-ammunition/223-rem-american-eagle-fmj-62-grs/199650?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p199650_ha.jpg;Frankonia;Federal Ammunition;.223 Rem. American Eagle FMJ 62 grs.;.223 Remington;20,50
/p/hornady/223-rem-match-bthp-4-4g-68grs/172315?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p172315_ha_v1.jpg;Frankonia;Hornady;.223 Rem. Match BTHP 4,4g/68grs.;.223 Remington;57,99
/p/hornady/223-rem-match-bthp-4-9g-75grs/171885?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p171885_ha.jpg;Frankonia;Hornady;.223 Rem. Match BTHP 4,9g/75grs.;.223 Remington;30,99
/p/rws/22-lfb-biathlon-competition-2-6g-40grs/2007577?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2007577_ha_v1.jpg;Frankonia;RWS;.22 lfb. Biathlon Competition 2,6g/40grs.;.22 lfb;23,99
/p/remington/223-rem-bthp-4-5g-69grs/167173?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p167173_ha.jpg;Frankonia;Remington;.223 Rem. BTHP 4,5g/69grs.;.223 Remington;24,99
/p/federal-ammunition/308-win-premium-gold-medal-sierra-match-king-10-9g-168grs/2001145?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2001145_ha_v1.jpg;Frankonia;Federal Ammunition;.308 Win. Premium Gold Medal Sierra Match King 10,9g/168grs.;.308 Winchester;48,99
/p/ggg/308-win-vollmantel-9-5g-147grs/2014294?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2014294_ha_v1.jpg;Frankonia;GGG;.308 Win. Vollmantel 9,5g/147grs.;.308 Winchester;22,99
/p/federal-ammunition/223-rem-premium-gold-medal-sierra-match-king-4-5g-69grs/2001142?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2001142_ha_v1.jpg;Frankonia;Federal Ammunition;.223 Rem. Premium Gold Medal Sierra Match King 4,5g/69grs.;.223 Remington;37,99
/p/sellier-bellot/223-rem-otm-hpbt-4-5g-69grs/2004037?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2004037_ha_v1.jpg;Frankonia;Sellier & Bellot;.223 Rem. OTM HPBT 4,5g/69grs.;.223 Remington;22,99
/p/federal-ammunition/223-rem-premium-gold-medal-berger-bt-target-4-7g-73grs/2001121?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2001121_ha_v1.jpg;Frankonia;Federal Ammunition;.223 Rem. Premium Gold Medal Berger BT Target 4,7g/73grs.;.223 Remington;39,99
/p/hornady/6-5-creedmoor-eld-match-9-5g-147grs/2004741?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2004741_ha.jpg;Frankonia;Hornady;6,5 Creedmoor ELD Match 9,5g/147grs.;6,5 Creedmoor;43,99
/p/remington/223-rem-bthp-3-4g-52grs/167172?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p167172_ha.jpg;Frankonia;Remington;.223 Rem. BTHP 3,4/52grs.;.223 Remington;23,99
/p/ggg/223-rem-nosler-hpbt-4-5g-69grs/2014511?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2014511_ha_v1.jpg;Frankonia;GGG;.223 Rem. Nosler HPBT 4,5g/69grs.;.223 Remington;25,90
/p/hornady/308-win-match-bthp-10-9g-168grs/171886?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p171886_ha_v1.jpg;Frankonia;Hornady;.308 Win. Match BTHP 10,9/g168grs.;.308 Winchester;42,99
/p/hornady/308-win-eld-match-10-9g-168grs/2004742?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2004742_ha.jpg;Frankonia;Hornady;.308 Win. ELD Match 10,9g/168grs.;.308 Winchester;48,99
/p/geco/308-win-dtx-bleifrei-7-0g-108grs/2013331?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2013331_ha_v1.jpg;Frankonia;Geco;.308 Win. DTX bleifrei 7,0g/108grs.;.308 Winchester;63,99
/p/sellier-bellot/308-win-otm-hpbt-11-7g-180grs/2000472?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2000472_ha_v1.jpg;Frankonia;Sellier & Bellot;.308 Win. OTM HPBT 11,7g/180grs.;.308 Winchester;35,99
/p/federal-ammunition/308-win-premium-sierra-match-king-hpbt-11-3g-175grs/2001146?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2001146_ha_v1.jpg;Frankonia;Federal Ammunition;.308 Win. Premium Sierra Match King HPBT 11,3g/175grs.;.308 Winchester;45,99
/p/norma/308-win-vollm-jakt-match-9-7g-150grs/60209?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p60209_ha.jpg;Frankonia;Norma;.308 Win. Vollm.-Jakt-Match 9,7g/150grs.;.308 Winchester;89,99
/p/hornady/308-win-match-bthp-11-5g-178grs/171887?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p171887_ha.jpg;Frankonia;Hornady;.308 Win. Match BTHP 11,5g/178grs.;.308 Winchester;44,99
/p/hornady/6-5-creedmoor-eld-match-7-8g-120grs/2004740?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2004740_ha.jpg;Frankonia;Hornady;6,5 Creedmoor ELD Match 7,8g/120grs.;6,5 Creedmoor;45,50
/p/sako/308-win-racehead-hp-10-9g-168grs/197952?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p197952_ha.jpg;Frankonia;Sako;.308 Win. Racehead HP 10,9g/168grs.;.308 Winchester;56,99
/p/geco/7-62x39-target-vlm-8-0g-124grs/175173?navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p175173_ha_v1.jpg;Frankonia;Geco;7,62x39 Target VLM 8,0g/124grs.;7,62x39;51,99
/p/geco/308-win-dtx-9-7g-150grs/2007587?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p2007587_ha.jpg;Frankonia;Geco;.308 Win. DTX 9,7g/150grs;.308 Winchester;45,00
/p/geco/223-rem-vlm-target-3-6g-55grs/167014?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p167014_ha_v1.jpg;Frankonia;Geco;.223 Rem. Vlm Target 3,6g/55grs.;.223 Remington;38,99
/p/rws/308-win-scorion-10-9g-168grs/2002231?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p2002231_ha_v1.jpg;Frankonia;RWS;.308 Win. Scorion 10,9g/168grs.;.308 Winchester;36,99
/p/sellier-bellot/308-win-vollmantel-fmj-11-7g-180grs/133194?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p133194_ha.jpg;Frankonia;Sellier & Bellot;.308 Win. Vollmantel FMJ 11,7g/180grs.;.308 Winchester;33,70
/p/remington/223-rem-umc-vollmantel-3-6g-55grs/167196?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p167196_ha_v1.jpg;Frankonia;Remington;.223 Rem. UMC Vollmantel 3,6g/55grs.;.223 Remington;20,99
/p/norma/308-win-golden-target-hpbt-10-0g-155grs/2013736?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=328&height=328&effects=pad(CC,ffff)&quality=40&source=products/p2013732_ha_v1.jpg;Frankonia;Norma;.308 Win. Golden Target HPBT 10,0g/155grs.;.308 Winchester;38,80
/p/rws/308-win-cineshot-9-5g-147grs/2000945?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2000945_ha.jpg;Frankonia;RWS;.308 Win. Cineshot 9,5g/147grs.;.308 Winchester;39,90
/p/geco/223-rem-dtx-3-6g-55grs/2007586?page=1&navCategoryId=62822;//bilder.frankonia.de/fsicache/server?type=image&width=288&height=288&effects=pad(CC,ffff)&quality=10&source=products/p2007586_ha.jpg;Frankonia;Geco;.223 Rem. DTX 3,6g/55grs.;.223 Remington;94,99
